Semaine,Value
2023-11-05,100
2023-10-29,16
2023-10-22,12
2023-10-15,10
2023-10-08,14
2023-10-01,13
2023-09-24,19
2023-09-17,16
2023-09-10,15
2023-09-03,10
2023-08-27,18
2023-08-20,22
2023-08-13,24
2023-08-06,46
2023-07-30,34
2023-07-23,24
2023-07-16,51
2023-07-09,84
2023-07-02,45
2023-06-25,12
2023-06-18,11
2023-06-11,8
2023-06-04,12
2023-05-28,8
2023-05-21,0
2023-05-14,14
2023-05-07,11
2023-04-30,10
2023-04-23,9
2023-04-16,27
2023-04-09,11
2023-04-02,8
2023-03-26,14
2023-03-19,17
2023-03-12,26
2023-03-05,7
2023-02-26,12
2023-02-19,7
2023-02-12,11
2023-02-05,4
2023-01-29,7
2023-01-22,9
2023-01-15,12
2023-01-08,19
2023-01-01,11
2022-12-25,15
2022-12-18,10
2022-12-11,11
2022-12-04,7
2022-11-27,8
2022-11-20,6
2022-11-13,6
