Semaine,Value
2023-11-05,16
2023-10-29,15
2023-10-22,0
2023-10-15,25
2023-10-08,36
2023-10-01,31
2023-09-24,9
2023-09-17,21
2023-09-10,24
2023-09-03,27
2023-08-27,17
2023-08-20,19
2023-08-13,20
2023-08-06,24
2023-07-30,24
2023-07-23,42
2023-07-16,23
2023-07-09,33
2023-07-02,25
2023-06-25,16
2023-06-18,22
2023-06-11,30
2023-06-04,22
2023-05-28,33
2023-05-21,45
2023-05-14,47
2023-05-07,100
2023-04-30,21
2023-04-23,54
2023-04-16,45
2023-04-09,20
2023-04-02,28
2023-03-26,37
2023-03-19,20
2023-03-12,16
2023-03-05,26
2023-02-26,29
2023-02-19,31
2023-02-12,30
2023-02-05,30
2023-01-29,0
2023-01-22,31
2023-01-15,23
2023-01-08,27
2023-01-01,30
2022-12-25,8
2022-12-18,0
2022-12-11,38
2022-12-04,17
2022-11-27,20
2022-11-20,25
2022-11-13,17
