Semaine,Value
2023-11-05,37
2023-10-29,34
2023-10-22,40
2023-10-15,60
2023-10-08,75
2023-10-01,46
2023-09-24,45
2023-09-17,30
2023-09-10,69
2023-09-03,18
2023-08-27,19
2023-08-20,22
2023-08-13,22
2023-08-06,18
2023-07-30,19
2023-07-23,24
2023-07-16,26
2023-07-09,32
2023-07-02,53
2023-06-25,64
2023-06-18,18
2023-06-11,19
2023-06-04,25
2023-05-28,25
2023-05-21,30
2023-05-14,43
2023-05-07,76
2023-04-30,40
2023-04-23,31
2023-04-16,31
2023-04-09,52
2023-04-02,43
2023-03-26,43
2023-03-19,41
2023-03-12,45
2023-03-05,100
2023-02-26,31
2023-02-19,34
2023-02-12,38
2023-02-05,24
2023-01-29,29
2023-01-22,27
2023-01-15,24
2023-01-08,21
2023-01-01,30
2022-12-25,41
2022-12-18,27
2022-12-11,25
2022-12-04,32
2022-11-27,56
2022-11-20,59
2022-11-13,40
