Semaine,Value
2023-10-29,75
2023-10-22,79
2023-10-15,35
2023-10-08,46
2023-10-01,42
2023-09-24,71
2023-09-17,42
2023-09-10,52
2023-09-03,44
2023-08-27,44
2023-08-20,44
2023-08-13,53
2023-08-06,64
2023-07-30,57
2023-07-23,52
2023-07-16,60
2023-07-09,60
2023-07-02,33
2023-06-25,36
2023-06-18,42
2023-06-11,36
2023-06-04,36
2023-05-28,36
2023-05-21,34
2023-05-14,40
2023-05-07,44
2023-04-30,53
2023-04-23,36
2023-04-16,50
2023-04-09,71
2023-04-02,58
2023-03-26,59
2023-03-19,33
2023-03-12,38
2023-03-05,35
2023-02-26,39
2023-02-19,40
2023-02-12,38
2023-02-05,40
2023-01-29,41
2023-01-22,41
2023-01-15,41
2023-01-08,48
2023-01-01,63
2022-12-25,100
2022-12-18,47
2022-12-11,41
2022-12-04,42
2022-11-27,43
2022-11-20,47
2022-11-13,46
2022-11-06,56
