Semaine,Value
2023-11-05,0
2023-10-29,100
2023-10-22,55
2023-10-15,83
2023-10-08,65
2023-10-01,81
2023-09-24,66
2023-09-17,83
2023-09-10,66
2023-09-03,48
2023-08-27,70
2023-08-20,66
2023-08-13,94
2023-08-06,59
2023-07-30,62
2023-07-23,80
2023-07-16,74
2023-07-09,61
2023-07-02,67
2023-06-25,86
2023-06-18,85
2023-06-11,56
2023-06-04,77
2023-05-28,66
2023-05-21,67
2023-05-14,35
2023-05-07,46
2023-04-30,79
2023-04-23,41
2023-04-16,80
2023-04-09,76
2023-04-02,39
2023-03-26,81
2023-03-19,85
2023-03-12,60
2023-03-05,61
2023-02-26,73
2023-02-19,68
2023-02-12,65
2023-02-05,69
2023-01-29,72
2023-01-22,58
2023-01-15,76
2023-01-08,45
2023-01-01,46
2022-12-25,65
2022-12-18,52
2022-12-11,95
2022-12-04,58
2022-11-27,69
2022-11-20,59
2022-11-13,77
