Semaine,Value
2023-10-29,0
2023-10-22,14
2023-10-15,12
2023-10-08,19
2023-10-01,13
2023-09-24,11
2023-09-17,14
2023-09-10,12
2023-09-03,16
2023-08-27,13
2023-08-20,14
2023-08-13,14
2023-08-06,17
2023-07-30,17
2023-07-23,14
2023-07-16,25
2023-07-09,22
2023-07-02,19
2023-06-25,26
2023-06-18,25
2023-06-11,32
2023-06-04,17
2023-05-28,13
2023-05-21,18
2023-05-14,20
2023-05-07,15
2023-04-30,16
2023-04-23,13
2023-04-16,22
2023-04-09,12
2023-04-02,18
2023-03-26,14
2023-03-19,22
2023-03-12,11
2023-03-05,22
2023-02-26,16
2023-02-19,21
2023-02-12,20
2023-02-05,19
2023-01-29,20
2023-01-22,22
2023-01-15,20
2023-01-08,20
2023-01-01,29
2022-12-25,28
2022-12-18,27
2022-12-11,26
2022-12-04,29
2022-11-27,24
2022-11-20,47
2022-11-13,53
2022-11-06,100
