Semaine,Value
2023-11-05,14
2023-10-29,64
2023-10-22,64
2023-10-15,54
2023-10-08,29
2023-10-01,46
2023-09-24,37
2023-09-17,48
2023-09-10,54
2023-09-03,48
2023-08-27,67
2023-08-20,84
2023-08-13,98
2023-08-06,64
2023-07-30,100
2023-07-23,85
2023-07-16,53
2023-07-09,60
2023-07-02,66
2023-06-25,56
2023-06-18,72
2023-06-11,57
2023-06-04,55
2023-05-28,51
2023-05-21,76
2023-05-14,38
2023-05-07,68
2023-04-30,51
2023-04-23,54
2023-04-16,42
2023-04-09,62
2023-04-02,76
2023-03-26,80
2023-03-19,57
2023-03-12,25
2023-03-05,45
2023-02-26,45
2023-02-19,77
2023-02-12,47
2023-02-05,37
2023-01-29,50
2023-01-22,62
2023-01-15,63
2023-01-08,93
2023-01-01,74
2022-12-25,63
2022-12-18,54
2022-12-11,71
2022-12-04,44
2022-11-27,54
2022-11-20,56
2022-11-13,55
