Semaine,Value
2023-10-29,0
2023-10-22,30
2023-10-15,31
2023-10-08,30
2023-10-01,80
2023-09-24,29
2023-09-17,27
2023-09-10,70
2023-09-03,71
2023-08-27,0
2023-08-20,0
2023-08-13,31
2023-08-06,26
2023-07-30,28
2023-07-23,0
2023-07-16,0
2023-07-09,27
2023-07-02,0
2023-06-25,0
2023-06-18,39
2023-06-11,0
2023-06-04,0
2023-05-28,47
2023-05-21,28
2023-05-14,44
2023-05-07,100
2023-04-30,0
2023-04-23,0
2023-04-16,41
2023-04-09,0
2023-04-02,40
2023-03-26,18
2023-03-19,43
2023-03-12,0
2023-03-05,0
2023-02-26,0
2023-02-19,0
2023-02-12,0
2023-02-05,21
2023-01-29,36
2023-01-22,63
2023-01-15,30
2023-01-08,0
2023-01-01,74
2022-12-25,53
2022-12-18,44
2022-12-11,35
2022-12-04,0
2022-11-27,43
2022-11-20,42
2022-11-13,58
2022-11-06,0
