Semaine,Value
2023-10-29,21
2023-10-22,39
2023-10-15,69
2023-10-08,26
2023-10-01,75
2023-09-24,0
2023-09-17,0
2023-09-10,35
2023-09-03,21
2023-08-27,77
2023-08-20,41
2023-08-13,60
2023-08-06,54
2023-07-30,43
2023-07-23,38
2023-07-16,23
2023-07-09,35
2023-07-02,38
2023-06-25,35
2023-06-18,24
2023-06-11,24
2023-06-04,77
2023-05-28,35
2023-05-21,98
2023-05-14,0
2023-05-07,92
2023-04-30,100
2023-04-23,98
2023-04-16,30
2023-04-09,77
2023-04-02,48
2023-03-26,70
2023-03-19,61
2023-03-12,63
2023-03-05,0
2023-02-26,90
2023-02-19,82
2023-02-12,60
2023-02-05,68
2023-01-29,46
2023-01-22,45
2023-01-15,0
2023-01-08,59
2023-01-01,52
2022-12-25,48
2022-12-18,55
2022-12-11,0
2022-12-04,28
2022-11-27,61
2022-11-20,69
2022-11-13,94
