Semaine,Value
2023-10-29,0
2023-10-22,33
2023-10-15,24
2023-10-08,40
2023-10-01,17
2023-09-24,24
2023-09-17,21
2023-09-10,44
2023-09-03,29
2023-08-27,42
2023-08-20,48
2023-08-13,42
2023-08-06,34
2023-07-30,26
2023-07-23,30
2023-07-16,48
2023-07-09,17
2023-07-02,21
2023-06-25,14
2023-06-18,30
2023-06-11,25
2023-06-04,26
2023-05-28,24
2023-05-21,45
2023-05-14,24
2023-05-07,31
2023-04-30,42
2023-04-23,31
2023-04-16,30
2023-04-09,8
2023-04-02,15
2023-03-26,26
2023-03-19,45
2023-03-12,31
2023-03-05,57
2023-02-26,48
2023-02-19,52
2023-02-12,73
2023-02-05,100
2023-01-29,60
2023-01-22,58
2023-01-15,41
2023-01-08,27
2023-01-01,47
2022-12-25,34
2022-12-18,40
2022-12-11,41
2022-12-04,67
2022-11-27,37
2022-11-20,95
2022-11-13,73
2022-11-06,41
