Semaine,Value
2023-10-29,29
2023-10-22,49
2023-10-15,0
2023-10-08,40
2023-10-01,39
2023-09-24,60
2023-09-17,56
2023-09-10,45
2023-09-03,0
2023-08-27,30
2023-08-20,48
2023-08-13,43
2023-08-06,33
2023-07-30,48
2023-07-23,0
2023-07-16,81
2023-07-09,0
2023-07-02,44
2023-06-25,17
2023-06-18,48
2023-06-11,35
2023-06-04,0
2023-05-28,100
2023-05-21,0
2023-05-14,52
2023-05-07,30
2023-04-30,58
2023-04-23,54
2023-04-16,34
2023-04-09,0
2023-04-02,69
2023-03-26,25
2023-03-19,60
2023-03-12,38
2023-03-05,0
2023-02-26,99
2023-02-19,36
2023-02-12,0
2023-02-05,18
2023-01-29,0
2023-01-22,24
2023-01-15,55
2023-01-08,29
2023-01-01,0
2022-12-25,58
2022-12-18,46
2022-12-11,26
2022-12-04,0
2022-11-27,35
2022-11-20,0
2022-11-13,0
