Semaine,Value
2023-11-05,48
2023-10-29,31
2023-10-22,38
2023-10-15,45
2023-10-08,41
2023-10-01,42
2023-09-24,94
2023-09-17,40
2023-09-10,100
2023-09-03,31
2023-08-27,28
2023-08-20,28
2023-08-13,30
2023-08-06,39
2023-07-30,32
2023-07-23,31
2023-07-16,34
2023-07-09,29
2023-07-02,35
2023-06-25,32
2023-06-18,33
2023-06-11,32
2023-06-04,31
2023-05-28,28
2023-05-21,29
2023-05-14,34
2023-05-07,35
2023-04-30,35
2023-04-23,30
2023-04-16,28
2023-04-09,31
2023-04-02,77
2023-03-26,32
2023-03-19,34
2023-03-12,67
2023-03-05,43
2023-02-26,48
2023-02-19,50
2023-02-12,58
2023-02-05,80
2023-01-29,38
2023-01-22,33
2023-01-15,28
2023-01-08,36
2023-01-01,37
2022-12-25,51
2022-12-18,48
2022-12-11,41
2022-12-04,45
2022-11-27,41
2022-11-20,78
2022-11-13,72
