Semaine,Value
2023-11-05,80
2023-10-29,74
2023-10-22,49
2023-10-15,31
2023-10-08,34
2023-10-01,49
2023-09-24,47
2023-09-17,52
2023-09-10,41
2023-09-03,42
2023-08-27,29
2023-08-20,43
2023-08-13,50
2023-08-06,50
2023-07-30,50
2023-07-23,39
2023-07-16,55
2023-07-09,47
2023-07-02,39
2023-06-25,34
2023-06-18,51
2023-06-11,57
2023-06-04,44
2023-05-28,52
2023-05-21,60
2023-05-14,62
2023-05-07,40
2023-04-30,60
2023-04-23,100
2023-04-16,65
2023-04-09,81
2023-04-02,61
2023-03-26,41
2023-03-19,32
2023-03-12,19
2023-03-05,30
2023-02-26,43
2023-02-19,50
2023-02-12,37
2023-02-05,50
2023-01-29,36
2023-01-22,28
2023-01-15,26
2023-01-08,30
2023-01-01,40
2022-12-25,44
2022-12-18,34
2022-12-11,23
2022-12-04,42
2022-11-27,19
2022-11-20,37
2022-11-13,38
