Semaine,Value
2023-10-29,48
2023-10-22,48
2023-10-15,46
2023-10-08,46
2023-10-01,49
2023-09-24,100
2023-09-17,62
2023-09-10,44
2023-09-03,49
2023-08-27,38
2023-08-20,36
2023-08-13,25
2023-08-06,44
2023-07-30,28
2023-07-23,45
2023-07-16,41
2023-07-09,61
2023-07-02,46
2023-06-25,32
2023-06-18,27
2023-06-11,64
2023-06-04,14
2023-05-28,30
2023-05-21,27
2023-05-14,21
2023-05-07,44
2023-04-30,39
2023-04-23,26
2023-04-16,24
2023-04-09,32
2023-04-02,50
2023-03-26,24
2023-03-19,32
2023-03-12,36
2023-03-05,25
2023-02-26,36
2023-02-19,54
2023-02-12,44
2023-02-05,45
2023-01-29,42
2023-01-22,33
2023-01-15,51
2023-01-08,38
2023-01-01,45
2022-12-25,15
2022-12-18,11
2022-12-11,53
2022-12-04,65
2022-11-27,32
2022-11-20,19
2022-11-13,36
2022-11-06,27
