Semaine,Value
2023-11-05,86
2023-10-29,89
2023-10-22,76
2023-10-15,81
2023-10-08,81
2023-10-01,90
2023-09-24,78
2023-09-17,82
2023-09-10,82
2023-09-03,92
2023-08-27,87
2023-08-20,78
2023-08-13,76
2023-08-06,85
2023-07-30,86
2023-07-23,83
2023-07-16,89
2023-07-09,91
2023-07-02,88
2023-06-25,88
2023-06-18,79
2023-06-11,93
2023-06-04,79
2023-05-28,85
2023-05-21,81
2023-05-14,83
2023-05-07,78
2023-04-30,75
2023-04-23,71
2023-04-16,80
2023-04-09,78
2023-04-02,83
2023-03-26,84
2023-03-19,79
2023-03-12,95
2023-03-05,86
2023-02-26,94
2023-02-19,77
2023-02-12,79
2023-02-05,95
2023-01-29,92
2023-01-22,77
2023-01-15,80
2023-01-08,83
2023-01-01,100
2022-12-25,92
2022-12-18,78
2022-12-11,80
2022-12-04,79
2022-11-27,87
2022-11-20,68
2022-11-13,88
