Semaine,Value
2023-11-05,27
2023-10-29,26
2023-10-22,27
2023-10-15,31
2023-10-08,26
2023-10-01,25
2023-09-24,29
2023-09-17,24
2023-09-10,25
2023-09-03,35
2023-08-27,37
2023-08-20,32
2023-08-13,35
2023-08-06,28
2023-07-30,81
2023-07-23,33
2023-07-16,31
2023-07-09,27
2023-07-02,31
2023-06-25,32
2023-06-18,41
2023-06-11,34
2023-06-04,24
2023-05-28,28
2023-05-21,25
2023-05-14,27
2023-05-07,25
2023-04-30,26
2023-04-23,31
2023-04-16,33
2023-04-09,31
2023-04-02,22
2023-03-26,23
2023-03-19,23
2023-03-12,28
2023-03-05,25
2023-02-26,25
2023-02-19,29
2023-02-12,33
2023-02-05,32
2023-01-29,32
2023-01-22,38
2023-01-15,32
2023-01-08,35
2023-01-01,45
2022-12-25,100
2022-12-18,54
2022-12-11,56
2022-12-04,57
2022-11-27,31
2022-11-20,48
2022-11-13,43
