Semaine,Value
2023-10-29,62
2023-10-22,71
2023-10-15,64
2023-10-08,82
2023-10-01,73
2023-09-24,77
2023-09-17,62
2023-09-10,76
2023-09-03,71
2023-08-27,59
2023-08-20,56
2023-08-13,72
2023-08-06,45
2023-07-30,53
2023-07-23,49
2023-07-16,69
2023-07-09,56
2023-07-02,64
2023-06-25,68
2023-06-18,68
2023-06-11,76
2023-06-04,70
2023-05-28,82
2023-05-21,92
2023-05-14,96
2023-05-07,86
2023-04-30,100
2023-04-23,90
2023-04-16,89
2023-04-09,89
2023-04-02,88
2023-03-26,81
2023-03-19,88
2023-03-12,84
2023-03-05,78
2023-02-26,74
2023-02-19,67
2023-02-12,80
2023-02-05,66
2023-01-29,70
2023-01-22,62
2023-01-15,64
2023-01-08,65
2023-01-01,59
2022-12-25,61
2022-12-18,63
2022-12-11,57
2022-12-04,66
2022-11-27,64
2022-11-20,88
2022-11-13,70
2022-11-06,72
