Semaine,Value
2023-11-05,8
2023-10-29,8
2023-10-22,8
2023-10-15,9
2023-10-08,11
2023-10-01,11
2023-09-24,12
2023-09-17,16
2023-09-10,41
2023-09-03,31
2023-08-27,11
2023-08-20,10
2023-08-13,11
2023-08-06,13
2023-07-30,18
2023-07-23,33
2023-07-16,18
2023-07-09,14
2023-07-02,14
2023-06-25,6
2023-06-18,6
2023-06-11,12
2023-06-04,7
2023-05-28,10
2023-05-21,14
2023-05-14,19
2023-05-07,11
2023-04-30,8
2023-04-23,14
2023-04-16,8
2023-04-09,7
2023-04-02,11
2023-03-26,11
2023-03-19,16
2023-03-12,10
2023-03-05,15
2023-02-26,10
2023-02-19,12
2023-02-12,27
2023-02-05,38
2023-01-29,100
2023-01-22,27
2023-01-15,67
2023-01-08,29
2023-01-01,26
2022-12-25,30
2022-12-18,23
2022-12-11,34
2022-12-04,27
2022-11-27,17
2022-11-20,23
2022-11-13,32
