Semaine,Value
2023-11-05,4
2023-10-29,3
2023-10-22,2
2023-10-15,3
2023-10-08,3
2023-10-01,6
2023-09-24,4
2023-09-17,6
2023-09-10,100
2023-09-03,4
2023-08-27,6
2023-08-20,4
2023-08-13,3
2023-08-06,4
2023-07-30,4
2023-07-23,4
2023-07-16,3
2023-07-09,2
2023-07-02,2
2023-06-25,1
2023-06-18,3
2023-06-11,2
2023-06-04,2
2023-05-28,3
2023-05-21,3
2023-05-14,2
2023-05-07,2
2023-04-30,4
2023-04-23,24
2023-04-16,8
2023-04-09,4
2023-04-02,6
2023-03-26,6
2023-03-19,9
2023-03-12,45
2023-03-05,16
2023-02-26,7
2023-02-19,7
2023-02-12,7
2023-02-05,6
2023-01-29,6
2023-01-22,6
2023-01-15,4
2023-01-08,15
2023-01-01,6
2022-12-25,6
2022-12-18,4
2022-12-11,2
2022-12-04,4
2022-11-27,10
2022-11-20,3
