Semaine,Value
2023-11-05,73
2023-10-29,55
2023-10-22,58
2023-10-15,61
2023-10-08,46
2023-10-01,54
2023-09-24,81
2023-09-17,64
2023-09-10,56
2023-09-03,58
2023-08-27,50
2023-08-20,42
2023-08-13,51
2023-08-06,36
2023-07-30,68
2023-07-23,60
2023-07-16,51
2023-07-09,50
2023-07-02,49
2023-06-25,49
2023-06-18,78
2023-06-11,43
2023-06-04,55
2023-05-28,53
2023-05-21,53
2023-05-14,57
2023-05-07,42
2023-04-30,61
2023-04-23,52
2023-04-16,66
2023-04-09,59
2023-04-02,36
2023-03-26,61
2023-03-19,100
2023-03-12,97
2023-03-05,85
2023-02-26,58
2023-02-19,61
2023-02-12,61
2023-02-05,71
2023-01-29,68
2023-01-22,45
2023-01-15,43
2023-01-08,56
2023-01-01,64
2022-12-25,46
2022-12-18,65
2022-12-11,64
2022-12-04,90
2022-11-27,84
2022-11-20,67
2022-11-13,82
