Semaine,Value
2023-10-29,18
2023-10-22,46
2023-10-15,60
2023-10-08,52
2023-10-01,47
2023-09-24,50
2023-09-17,55
2023-09-10,71
2023-09-03,100
2023-08-27,50
2023-08-20,64
2023-08-13,89
2023-08-06,65
2023-07-30,57
2023-07-23,66
2023-07-16,60
2023-07-09,54
2023-07-02,39
2023-06-25,65
2023-06-18,46
2023-06-11,61
2023-06-04,43
2023-05-28,38
2023-05-21,52
2023-05-14,52
2023-05-07,46
2023-04-30,70
2023-04-23,56
2023-04-16,52
2023-04-09,50
2023-04-02,53
2023-03-26,64
2023-03-19,54
2023-03-12,74
2023-03-05,54
2023-02-26,66
2023-02-19,48
2023-02-12,49
2023-02-05,69
2023-01-29,66
2023-01-22,64
2023-01-15,75
2023-01-08,83
2023-01-01,75
2022-12-25,47
2022-12-18,39
2022-12-11,55
2022-12-04,35
2022-11-27,50
2022-11-20,53
2022-11-13,44
2022-11-06,56
