Semaine,Value
2023-10-29,3
2023-10-22,4
2023-10-15,6
2023-10-08,5
2023-10-01,4
2023-09-24,6
2023-09-17,5
2023-09-10,14
2023-09-03,7
2023-08-27,5
2023-08-20,5
2023-08-13,5
2023-08-06,6
2023-07-30,5
2023-07-23,5
2023-07-16,6
2023-07-09,5
2023-07-02,5
2023-06-25,5
2023-06-18,6
2023-06-11,7
2023-06-04,5
2023-05-28,6
2023-05-21,7
2023-05-14,7
2023-05-07,8
2023-04-30,7
2023-04-23,10
2023-04-16,7
2023-04-09,6
2023-04-02,8
2023-03-26,9
2023-03-19,9
2023-03-12,12
2023-03-05,8
2023-02-26,7
2023-02-19,9
2023-02-12,11
2023-02-05,13
2023-01-29,15
2023-01-22,35
2023-01-15,100
2023-01-08,9
2023-01-01,8
2022-12-25,7
2022-12-18,6
2022-12-11,7
2022-12-04,12
2022-11-27,9
2022-11-20,7
2022-11-13,9
2022-11-06,18
