Semaine,Value
2023-10-29,0
2023-10-22,51
2023-10-15,46
2023-10-08,65
2023-10-01,64
2023-09-24,65
2023-09-17,37
2023-09-10,8
2023-09-03,74
2023-08-27,35
2023-08-20,36
2023-08-13,45
2023-08-06,35
2023-07-30,41
2023-07-23,39
2023-07-16,38
2023-07-09,35
2023-07-02,40
2023-06-25,23
2023-06-18,42
2023-06-11,58
2023-06-04,26
2023-05-28,49
2023-05-21,100
2023-05-14,22
2023-05-07,47
2023-04-30,43
2023-04-23,42
2023-04-16,51
2023-04-09,74
2023-04-02,30
2023-03-26,69
2023-03-19,61
2023-03-12,48
2023-03-05,45
2023-02-26,55
2023-02-19,26
2023-02-12,31
2023-02-05,51
2023-01-29,48
2023-01-22,38
2023-01-15,26
2023-01-08,42
2023-01-01,40
2022-12-25,38
2022-12-18,29
2022-12-11,40
2022-12-04,41
2022-11-27,30
2022-11-20,45
2022-11-13,65
2022-11-06,40
