Semaine,Value
2023-10-29,85
2023-10-22,37
2023-10-15,20
2023-10-08,42
2023-10-01,59
2023-09-24,91
2023-09-17,38
2023-09-10,100
2023-09-03,78
2023-08-27,40
2023-08-20,97
2023-08-13,32
2023-08-06,64
2023-07-30,58
2023-07-23,48
2023-07-16,77
2023-07-09,84
2023-07-02,20
2023-06-25,52
2023-06-18,42
2023-06-11,22
2023-06-04,49
2023-05-28,26
2023-05-21,20
2023-05-14,13
2023-05-07,26
2023-04-30,22
2023-04-23,44
2023-04-16,34
2023-04-09,57
2023-04-02,46
2023-03-26,39
2023-03-19,0
2023-03-12,44
2023-03-05,0
2023-02-26,12
2023-02-19,74
2023-02-12,67
2023-02-05,34
2023-01-29,76
2023-01-22,64
2023-01-15,54
2023-01-08,49
2023-01-01,74
2022-12-25,68
2022-12-18,46
2022-12-11,60
2022-12-04,22
2022-11-27,53
2022-11-20,38
2022-11-13,68
