Semaine,Value
2023-11-05,29
2023-10-29,20
2023-10-22,31
2023-10-15,34
2023-10-08,27
2023-10-01,25
2023-09-24,19
2023-09-17,41
2023-09-10,29
2023-09-03,16
2023-08-27,43
2023-08-20,40
2023-08-13,34
2023-08-06,41
2023-07-30,45
2023-07-23,43
2023-07-16,61
2023-07-09,50
2023-07-02,51
2023-06-25,56
2023-06-18,60
2023-06-11,72
2023-06-04,77
2023-05-28,100
2023-05-21,61
2023-05-14,76
2023-05-07,69
2023-04-30,45
2023-04-23,30
2023-04-16,54
2023-04-09,71
2023-04-02,45
2023-03-26,50
2023-03-19,54
2023-03-12,49
2023-03-05,59
2023-02-26,34
2023-02-19,30
2023-02-12,34
2023-02-05,29
2023-01-29,38
2023-01-22,44
2023-01-15,23
2023-01-08,35
2023-01-01,30
2022-12-25,38
2022-12-18,37
2022-12-11,18
2022-12-04,26
2022-11-27,21
2022-11-20,19
2022-11-13,29
