Semaine,Value
2023-11-05,56
2023-10-29,65
2023-10-22,19
2023-10-15,49
2023-10-08,48
2023-10-01,77
2023-09-24,86
2023-09-17,24
2023-09-10,13
2023-09-03,42
2023-08-27,23
2023-08-20,30
2023-08-13,43
2023-08-06,27
2023-07-30,25
2023-07-23,42
2023-07-16,58
2023-07-09,100
2023-07-02,22
2023-06-25,55
2023-06-18,28
2023-06-11,25
2023-06-04,32
2023-05-28,26
2023-05-21,22
2023-05-14,34
2023-05-07,20
2023-04-30,16
2023-04-23,38
2023-04-16,22
2023-04-09,78
2023-04-02,63
2023-03-26,13
2023-03-19,28
2023-03-12,13
2023-03-05,45
2023-02-26,75
2023-02-19,26
2023-02-12,15
2023-02-05,43
2023-01-29,0
2023-01-22,12
2023-01-15,35
2023-01-08,0
2023-01-01,28
2022-12-25,68
2022-12-18,39
2022-12-11,37
2022-12-04,27
2022-11-27,32
2022-11-20,53
2022-11-13,19
