Semaine,Value
2023-10-22,56
2023-10-15,43
2023-10-08,59
2023-10-01,61
2023-09-24,61
2023-09-17,34
2023-09-10,52
2023-09-03,68
2023-08-27,47
2023-08-20,25
2023-08-13,51
2023-08-06,45
2023-07-30,48
2023-07-23,71
2023-07-16,35
2023-07-09,100
2023-07-02,90
2023-06-25,64
2023-06-18,62
2023-06-11,53
2023-06-04,47
2023-05-28,44
2023-05-21,39
2023-05-14,37
2023-05-07,52
2023-04-30,49
2023-04-23,39
2023-04-16,55
2023-04-09,40
2023-04-02,27
2023-03-26,52
2023-03-19,42
2023-03-12,57
2023-03-05,60
2023-02-26,49
2023-02-19,26
2023-02-12,43
2023-02-05,51
2023-01-29,39
2023-01-22,37
2023-01-15,44
2023-01-08,34
2023-01-01,52
2022-12-25,47
2022-12-18,56
2022-12-11,26
2022-12-04,29
2022-11-27,12
2022-11-20,55
2022-11-13,29
2022-11-06,39
