Semaine,Value
2023-10-29,46
2023-10-22,50
2023-10-15,57
2023-10-08,35
2023-10-01,58
2023-09-24,36
2023-09-17,32
2023-09-10,45
2023-09-03,37
2023-08-27,50
2023-08-20,53
2023-08-13,61
2023-08-06,62
2023-07-30,78
2023-07-23,94
2023-07-16,63
2023-07-09,79
2023-07-02,71
2023-06-25,68
2023-06-18,100
2023-06-11,60
2023-06-04,69
2023-05-28,62
2023-05-21,52
2023-05-14,39
2023-05-07,68
2023-04-30,41
2023-04-23,57
2023-04-16,59
2023-04-09,40
2023-04-02,62
2023-03-26,59
2023-03-19,37
2023-03-12,92
2023-03-05,43
2023-02-26,41
2023-02-19,50
2023-02-12,50
2023-02-05,68
2023-01-29,40
2023-01-22,45
2023-01-15,51
2023-01-08,58
2023-01-01,68
2022-12-25,72
2022-12-18,68
2022-12-11,38
2022-12-04,48
2022-11-27,45
2022-11-20,44
2022-11-13,16
2022-11-06,46
