Semaine,Value
2023-10-29,0
2023-10-22,71
2023-10-15,44
2023-10-08,57
2023-10-01,25
2023-09-24,43
2023-09-17,38
2023-09-10,0
2023-09-03,14
2023-08-27,36
2023-08-20,26
2023-08-13,37
2023-08-06,0
2023-07-30,66
2023-07-23,0
2023-07-16,30
2023-07-09,50
2023-07-02,0
2023-06-25,0
2023-06-18,100
2023-06-11,0
2023-06-04,33
2023-05-28,31
2023-05-21,23
2023-05-14,27
2023-05-07,52
2023-04-30,28
2023-04-23,33
2023-04-16,0
2023-04-09,29
2023-04-02,60
2023-03-26,0
2023-03-19,34
2023-03-12,32
2023-03-05,43
2023-02-26,28
2023-02-19,80
2023-02-12,33
2023-02-05,22
2023-01-29,24
2023-01-22,17
2023-01-15,29
2023-01-08,27
2023-01-01,95
2022-12-25,59
2022-12-18,59
2022-12-11,0
2022-12-04,61
2022-11-27,56
2022-11-20,0
2022-11-13,23
2022-11-06,54
