Semaine,Value
2023-11-05,0
2023-10-29,39
2023-10-22,0
2023-10-15,0
2023-10-08,53
2023-10-01,49
2023-09-24,60
2023-09-17,0
2023-09-10,32
2023-09-03,94
2023-08-27,0
2023-08-20,0
2023-08-13,0
2023-08-06,56
2023-07-30,0
2023-07-23,0
2023-07-16,0
2023-07-09,0
2023-07-02,74
2023-06-25,43
2023-06-18,71
2023-06-11,0
2023-06-04,0
2023-05-28,0
2023-05-21,0
2023-05-14,33
2023-05-07,0
2023-04-30,92
2023-04-23,50
2023-04-16,0
2023-04-09,0
2023-04-02,55
2023-03-26,95
2023-03-19,0
2023-03-12,70
2023-03-05,53
2023-02-26,0
2023-02-19,0
2023-02-12,0
2023-02-05,0
2023-01-29,44
2023-01-22,0
2023-01-15,43
2023-01-08,45
2023-01-01,100
2022-12-25,0
2022-12-18,0
2022-12-11,0
2022-12-04,65
2022-11-27,0
2022-11-20,0
2022-11-13,0
