Semaine,Value
2023-10-29,0
2023-10-22,2
2023-10-15,0
2023-10-08,0
2023-10-01,0
2023-09-24,0
2023-09-17,100
2023-09-10,5
2023-09-03,7
2023-08-27,3
2023-08-20,0
2023-08-13,0
2023-08-06,3
2023-07-30,3
2023-07-23,3
2023-07-16,4
2023-07-09,0
2023-07-02,5
2023-06-25,6
2023-06-18,5
2023-06-11,0
2023-06-04,5
2023-05-28,4
2023-05-21,2
2023-05-14,3
2023-05-07,3
2023-04-30,0
2023-04-23,0
2023-04-16,11
2023-04-09,0
2023-04-02,6
2023-03-26,2
2023-03-19,7
2023-03-12,4
2023-03-05,3
2023-02-26,3
2023-02-19,0
2023-02-12,3
2023-02-05,3
2023-01-29,6
2023-01-22,0
2023-01-15,5
2023-01-08,6
2023-01-01,0
2022-12-25,0
2022-12-18,0
2022-12-11,0
2022-12-04,4
2022-11-27,0
2022-11-20,0
2022-11-13,0
2022-11-06,3
