Semaine,Value
2023-11-05,27
2023-10-29,32
2023-10-22,27
2023-10-15,27
2023-10-08,24
2023-10-01,27
2023-09-24,30
2023-09-17,36
2023-09-10,29
2023-09-03,26
2023-08-27,19
2023-08-20,26
2023-08-13,41
2023-08-06,30
2023-07-30,39
2023-07-23,61
2023-07-16,33
2023-07-09,45
2023-07-02,49
2023-06-25,49
2023-06-18,40
2023-06-11,32
2023-06-04,43
2023-05-28,38
2023-05-21,47
2023-05-14,37
2023-05-07,45
2023-04-30,65
2023-04-23,48
2023-04-16,39
2023-04-09,53
2023-04-02,47
2023-03-26,49
2023-03-19,51
2023-03-12,77
2023-03-05,49
2023-02-26,64
2023-02-19,63
2023-02-12,82
2023-02-05,60
2023-01-29,62
2023-01-22,64
2023-01-15,73
2023-01-08,100
2023-01-01,73
2022-12-25,77
2022-12-18,71
2022-12-11,38
2022-12-04,43
2022-11-27,42
2022-11-20,57
2022-11-13,53
