Semaine,Value
2023-10-29,66
2023-10-22,49
2023-10-15,33
2023-10-08,38
2023-10-01,35
2023-09-24,28
2023-09-17,20
2023-09-10,23
2023-09-03,28
2023-08-27,24
2023-08-20,26
2023-08-13,28
2023-08-06,27
2023-07-30,25
2023-07-23,25
2023-07-16,23
2023-07-09,26
2023-07-02,27
2023-06-25,29
2023-06-18,20
2023-06-11,22
2023-06-04,22
2023-05-28,24
2023-05-21,27
2023-05-14,26
2023-05-07,20
2023-04-30,31
2023-04-23,26
2023-04-16,23
2023-04-09,30
2023-04-02,28
2023-03-26,25
2023-03-19,28
2023-03-12,22
2023-03-05,28
2023-02-26,32
2023-02-19,43
2023-02-12,30
2023-02-05,29
2023-01-29,35
2023-01-22,33
2023-01-15,32
2023-01-08,31
2023-01-01,41
2022-12-25,54
2022-12-18,38
2022-12-11,34
2022-12-04,47
2022-11-27,91
2022-11-20,51
2022-11-13,67
2022-11-06,100
