Semaine,Value
2023-10-29,0
2023-10-22,44
2023-10-15,0
2023-10-08,0
2023-10-01,0
2023-09-24,51
2023-09-17,24
2023-09-10,79
2023-09-03,0
2023-08-27,43
2023-08-20,0
2023-08-13,0
2023-08-06,25
2023-07-30,37
2023-07-23,34
2023-07-16,62
2023-07-09,76
2023-07-02,27
2023-06-25,0
2023-06-18,40
2023-06-11,66
2023-06-04,56
2023-05-28,96
2023-05-21,42
2023-05-14,100
2023-05-07,0
2023-04-30,66
2023-04-23,89
2023-04-16,41
2023-04-09,28
2023-04-02,51
2023-03-26,65
2023-03-19,39
2023-03-12,99
2023-03-05,34
2023-02-26,67
2023-02-19,0
2023-02-12,0
2023-02-05,0
2023-01-29,67
2023-01-22,0
2023-01-15,41
2023-01-08,27
2023-01-01,22
2022-12-25,0
2022-12-18,0
2022-12-11,28
2022-12-04,72
2022-11-27,0
2022-11-20,0
2022-11-13,0
2022-11-06,26
