Semaine,Value
2023-11-05,98
2023-10-29,49
2023-10-22,54
2023-10-15,80
2023-10-08,41
2023-10-01,55
2023-09-24,36
2023-09-17,22
2023-09-10,47
2023-09-03,51
2023-08-27,45
2023-08-20,42
2023-08-13,44
2023-08-06,56
2023-07-30,57
2023-07-23,42
2023-07-16,66
2023-07-09,71
2023-07-02,49
2023-06-25,79
2023-06-18,83
2023-06-11,36
2023-06-04,43
2023-05-28,57
2023-05-21,48
2023-05-14,42
2023-05-07,53
2023-04-30,52
2023-04-23,36
2023-04-16,39
2023-04-09,46
2023-04-02,44
2023-03-26,40
2023-03-19,65
2023-03-12,27
2023-03-05,29
2023-02-26,45
2023-02-19,60
2023-02-12,59
2023-02-05,67
2023-01-29,58
2023-01-22,64
2023-01-15,66
2023-01-08,100
2023-01-01,46
2022-12-25,52
2022-12-18,70
2022-12-11,45
2022-12-04,50
2022-11-27,54
2022-11-20,43
2022-11-13,63
