Semaine,Value
2023-10-29,59
2023-10-22,63
2023-10-15,68
2023-10-08,72
2023-10-01,63
2023-09-24,49
2023-09-17,49
2023-09-10,52
2023-09-03,52
2023-08-27,45
2023-08-20,48
2023-08-13,49
2023-08-06,54
2023-07-30,57
2023-07-23,71
2023-07-16,60
2023-07-09,56
2023-07-02,60
2023-06-25,73
2023-06-18,100
2023-06-11,99
2023-06-04,38
2023-05-28,45
2023-05-21,34
2023-05-14,37
2023-05-07,43
2023-04-30,38
2023-04-23,53
2023-04-16,56
2023-04-09,44
2023-04-02,37
2023-03-26,43
2023-03-19,42
2023-03-12,43
2023-03-05,43
2023-02-26,46
2023-02-19,55
2023-02-12,56
2023-02-05,53
2023-01-29,52
2023-01-22,49
2023-01-15,51
2023-01-08,53
2023-01-01,47
2022-12-25,47
2022-12-18,42
2022-12-11,43
2022-12-04,48
2022-11-27,47
2022-11-20,92
2022-11-13,66
2022-11-06,41
