Semaine,Value
2023-11-05,31
2023-10-29,0
2023-10-22,19
2023-10-15,44
2023-10-08,19
2023-10-01,26
2023-09-24,15
2023-09-17,35
2023-09-10,44
2023-09-03,47
2023-08-27,49
2023-08-20,26
2023-08-13,18
2023-08-06,38
2023-07-30,28
2023-07-23,60
2023-07-16,38
2023-07-09,40
2023-07-02,37
2023-06-25,0
2023-06-18,44
2023-06-11,21
2023-06-04,33
2023-05-28,47
2023-05-21,28
2023-05-14,27
2023-05-07,46
2023-04-30,28
2023-04-23,49
2023-04-16,54
2023-04-09,46
2023-04-02,42
2023-03-26,43
2023-03-19,46
2023-03-12,100
2023-03-05,63
2023-02-26,53
2023-02-19,48
2023-02-12,44
2023-02-05,38
2023-01-29,30
2023-01-22,55
2023-01-15,47
2023-01-08,28
2023-01-01,24
2022-12-25,28
2022-12-18,35
2022-12-11,62
2022-12-04,46
2022-11-27,38
2022-11-20,54
2022-11-13,50
