Semaine,Value
2023-10-29,100
2023-10-22,43
2023-10-15,31
2023-10-08,42
2023-10-01,37
2023-09-24,36
2023-09-17,29
2023-09-10,31
2023-09-03,44
2023-08-27,37
2023-08-20,46
2023-08-13,42
2023-08-06,49
2023-07-30,52
2023-07-23,29
2023-07-16,42
2023-07-09,47
2023-07-02,36
2023-06-25,36
2023-06-18,36
2023-06-11,43
2023-06-04,30
2023-05-28,46
2023-05-21,33
2023-05-14,33
2023-05-07,40
2023-04-30,51
2023-04-23,53
2023-04-16,44
2023-04-09,36
2023-04-02,26
2023-03-26,35
2023-03-19,30
2023-03-12,28
2023-03-05,29
2023-02-26,32
2023-02-19,39
2023-02-12,26
2023-02-05,27
2023-01-29,44
2023-01-22,31
2023-01-15,19
2023-01-08,31
2023-01-01,31
2022-12-25,40
2022-12-18,43
2022-12-11,29
2022-12-04,16
2022-11-27,55
2022-11-20,25
2022-11-13,35
2022-11-06,23
