Semaine,Value
2023-10-29,53
2023-10-22,42
2023-10-15,40
2023-10-08,31
2023-10-01,31
2023-09-24,46
2023-09-17,46
2023-09-10,47
2023-09-03,72
2023-08-27,46
2023-08-20,76
2023-08-13,99
2023-08-06,37
2023-07-30,41
2023-07-23,32
2023-07-16,45
2023-07-09,41
2023-07-02,47
2023-06-25,48
2023-06-18,61
2023-06-11,59
2023-06-04,53
2023-05-28,49
2023-05-21,48
2023-05-14,83
2023-05-07,74
2023-04-30,100
2023-04-23,76
2023-04-16,61
2023-04-09,41
2023-04-02,37
2023-03-26,68
2023-03-19,68
2023-03-12,50
2023-03-05,47
2023-02-26,47
2023-02-19,45
2023-02-12,47
2023-02-05,46
2023-01-29,45
2023-01-22,73
2023-01-15,54
2023-01-08,42
2023-01-01,38
2022-12-25,34
2022-12-18,35
2022-12-11,33
2022-12-04,31
2022-11-27,29
2022-11-20,40
2022-11-13,26
2022-11-06,45
