Semaine,Value
2023-10-29,43
2023-10-22,41
2023-10-15,37
2023-10-08,21
2023-10-01,48
2023-09-24,0
2023-09-17,31
2023-09-10,43
2023-09-03,41
2023-08-27,0
2023-08-20,22
2023-08-13,0
2023-08-06,50
2023-07-30,21
2023-07-23,63
2023-07-16,0
2023-07-09,22
2023-07-02,20
2023-06-25,23
2023-06-18,63
2023-06-11,70
2023-06-04,39
2023-05-28,0
2023-05-21,0
2023-05-14,0
2023-05-07,23
2023-04-30,0
2023-04-23,46
2023-04-16,27
2023-04-09,65
2023-04-02,67
2023-03-26,21
2023-03-19,43
2023-03-12,21
2023-03-05,100
2023-02-26,47
2023-02-19,30
2023-02-12,17
2023-02-05,0
2023-01-29,37
2023-01-22,88
2023-01-15,0
2023-01-08,19
2023-01-01,0
2022-12-25,0
2022-12-18,42
2022-12-11,60
2022-12-04,0
2022-11-27,0
2022-11-20,0
2022-11-13,47
