Semaine,Value
2023-10-29,5
2023-10-22,6
2023-10-15,0
2023-10-08,13
2023-10-01,8
2023-09-24,9
2023-09-17,18
2023-09-10,26
2023-09-03,35
2023-08-27,64
2023-08-20,15
2023-08-13,14
2023-08-06,0
2023-07-30,7
2023-07-23,14
2023-07-16,10
2023-07-09,6
2023-07-02,18
2023-06-25,12
2023-06-18,8
2023-06-11,8
2023-06-04,5
2023-05-28,0
2023-05-21,3
2023-05-14,4
2023-05-07,11
2023-04-30,5
2023-04-23,7
2023-04-16,15
2023-04-09,11
2023-04-02,12
2023-03-26,13
2023-03-19,15
2023-03-12,4
2023-03-05,9
2023-02-26,14
2023-02-19,8
2023-02-12,10
2023-02-05,16
2023-01-29,12
2023-01-22,16
2023-01-15,22
2023-01-08,12
2023-01-01,26
2022-12-25,35
2022-12-18,19
2022-12-11,32
2022-12-04,52
2022-11-27,81
2022-11-20,100
2022-11-13,65
