Semaine,Value
2023-11-05,1
2023-10-29,1
2023-10-22,2
2023-10-15,1
2023-10-08,2
2023-10-01,1
2023-09-24,1
2023-09-17,2
2023-09-10,1
2023-09-03,2
2023-08-27,1
2023-08-20,2
2023-08-13,2
2023-08-06,2
2023-07-30,1
2023-07-23,1
2023-07-16,1
2023-07-09,1
2023-07-02,1
2023-06-25,2
2023-06-18,1
2023-06-11,1
2023-06-04,1
2023-05-28,1
2023-05-21,1
2023-05-14,2
2023-05-07,2
2023-04-30,2
2023-04-23,2
2023-04-16,1
2023-04-09,1
2023-04-02,2
2023-03-26,2
2023-03-19,2
2023-03-12,4
2023-03-05,2
2023-02-26,3
2023-02-19,5
2023-02-12,100
2023-02-05,5
2023-01-29,2
2023-01-22,2
2023-01-15,2
2023-01-08,2
2023-01-01,1
2022-12-25,2
2022-12-18,2
2022-12-11,2
2022-12-04,1
2022-11-27,2
2022-11-20,2
2022-11-13,2
