Semaine,Value
2023-10-29,37
2023-10-22,38
2023-10-15,33
2023-10-08,30
2023-10-01,31
2023-09-24,33
2023-09-17,29
2023-09-10,29
2023-09-03,32
2023-08-27,35
2023-08-20,39
2023-08-13,33
2023-08-06,39
2023-07-30,43
2023-07-23,53
2023-07-16,39
2023-07-09,37
2023-07-02,42
2023-06-25,45
2023-06-18,48
2023-06-11,69
2023-06-04,76
2023-05-28,37
2023-05-21,34
2023-05-14,31
2023-05-07,31
2023-04-30,34
2023-04-23,41
2023-04-16,38
2023-04-09,45
2023-04-02,41
2023-03-26,52
2023-03-19,63
2023-03-12,67
2023-03-05,85
2023-02-26,100
2023-02-19,63
2023-02-12,79
2023-02-05,89
2023-01-29,97
2023-01-22,64
2023-01-15,91
2023-01-08,83
2023-01-01,48
2022-12-25,53
2022-12-18,42
2022-12-11,35
2022-12-04,33
2022-11-27,41
2022-11-20,41
2022-11-13,35
2022-11-06,34
