Semaine,Value
2023-10-29,46
2023-10-22,38
2023-10-15,44
2023-10-08,49
2023-10-01,53
2023-09-24,45
2023-09-17,51
2023-09-10,54
2023-09-03,56
2023-08-27,40
2023-08-20,35
2023-08-13,41
2023-08-06,40
2023-07-30,49
2023-07-23,48
2023-07-16,49
2023-07-09,58
2023-07-02,83
2023-06-25,69
2023-06-18,87
2023-06-11,98
2023-06-04,84
2023-05-28,100
2023-05-21,91
2023-05-14,55
2023-05-07,35
2023-04-30,35
2023-04-23,38
2023-04-16,35
2023-04-09,34
2023-04-02,33
2023-03-26,43
2023-03-19,44
2023-03-12,37
2023-03-05,38
2023-02-26,62
2023-02-19,60
2023-02-12,38
2023-02-05,47
2023-01-29,40
2023-01-22,47
2023-01-15,60
2023-01-08,33
2023-01-01,39
2022-12-25,37
2022-12-18,36
2022-12-11,36
2022-12-04,36
2022-11-27,42
2022-11-20,45
2022-11-13,42
