Semaine,Value
2023-11-05,10
2023-10-29,16
2023-10-22,15
2023-10-15,4
2023-10-08,4
2023-10-01,5
2023-09-24,4
2023-09-17,3
2023-09-10,4
2023-09-03,4
2023-08-27,3
2023-08-20,4
2023-08-13,4
2023-08-06,4
2023-07-30,5
2023-07-23,6
2023-07-16,5
2023-07-09,6
2023-07-02,6
2023-06-25,6
2023-06-18,8
2023-06-11,5
2023-06-04,5
2023-05-28,6
2023-05-21,7
2023-05-14,10
2023-05-07,30
2023-04-30,27
2023-04-23,14
2023-04-16,25
2023-04-09,10
2023-04-02,13
2023-03-26,17
2023-03-19,13
2023-03-12,15
2023-03-05,35
2023-02-26,29
2023-02-19,16
2023-02-12,27
2023-02-05,100
2023-01-29,11
2023-01-22,10
2023-01-15,8
2023-01-08,15
2023-01-01,15
2022-12-25,12
2022-12-18,10
2022-12-11,8
2022-12-04,8
2022-11-27,9
2022-11-20,9
