Semaine,Value
2023-10-29,0
2023-10-22,14
2023-10-15,14
2023-10-08,22
2023-10-01,24
2023-09-24,9
2023-09-17,0
2023-09-10,12
2023-09-03,17
2023-08-27,19
2023-08-20,9
2023-08-13,18
2023-08-06,11
2023-07-30,10
2023-07-23,16
2023-07-16,9
2023-07-09,15
2023-07-02,14
2023-06-25,26
2023-06-18,11
2023-06-11,10
2023-06-04,16
2023-05-28,29
2023-05-21,0
2023-05-14,18
2023-05-07,17
2023-04-30,9
2023-04-23,9
2023-04-16,19
2023-04-09,18
2023-04-02,13
2023-03-26,23
2023-03-19,10
2023-03-12,100
2023-03-05,11
2023-02-26,17
2023-02-19,13
2023-02-12,19
2023-02-05,20
2023-01-29,18
2023-01-22,18
2023-01-15,6
2023-01-08,12
2023-01-01,15
2022-12-25,20
2022-12-18,15
2022-12-11,24
2022-12-04,39
2022-11-27,25
2022-11-20,0
2022-11-13,7
2022-11-06,11
