Semaine,Value
2023-10-29,15
2023-10-22,26
2023-10-15,27
2023-10-08,16
2023-10-01,11
2023-09-24,12
2023-09-17,13
2023-09-10,19
2023-09-03,16
2023-08-27,13
2023-08-20,13
2023-08-13,12
2023-08-06,13
2023-07-30,14
2023-07-23,13
2023-07-16,10
2023-07-09,10
2023-07-02,9
2023-06-25,11
2023-06-18,13
2023-06-11,10
2023-06-04,11
2023-05-28,10
2023-05-21,9
2023-05-14,13
2023-05-07,15
2023-04-30,19
2023-04-23,40
2023-04-16,20
2023-04-09,42
2023-04-02,56
2023-03-26,65
2023-03-19,28
2023-03-12,27
2023-03-05,100
2023-02-26,58
2023-02-19,10
2023-02-12,8
2023-02-05,9
2023-01-29,9
2023-01-22,10
2023-01-15,12
2023-01-08,10
2023-01-01,12
2022-12-25,12
2022-12-18,13
2022-12-11,14
2022-12-04,15
2022-11-27,16
2022-11-20,22
2022-11-13,39
2022-11-06,21
