Semaine,Value
2023-11-05,23
2023-10-29,22
2023-10-22,22
2023-10-15,27
2023-10-08,23
2023-10-01,24
2023-09-24,23
2023-09-17,25
2023-09-10,23
2023-09-03,23
2023-08-27,21
2023-08-20,24
2023-08-13,21
2023-08-06,20
2023-07-30,21
2023-07-23,22
2023-07-16,23
2023-07-09,24
2023-07-02,33
2023-06-25,22
2023-06-18,30
2023-06-11,29
2023-06-04,27
2023-05-28,34
2023-05-21,28
2023-05-14,40
2023-05-07,39
2023-04-30,28
2023-04-23,25
2023-04-16,30
2023-04-09,34
2023-04-02,39
2023-03-26,25
2023-03-19,34
2023-03-12,31
2023-03-05,23
2023-02-26,22
2023-02-19,25
2023-02-12,99
2023-02-05,100
2023-01-29,24
2023-01-22,20
2023-01-15,22
2023-01-08,28
2023-01-01,22
2022-12-25,27
2022-12-18,25
2022-12-11,24
2022-12-04,22
2022-11-27,29
2022-11-20,25
