Semaine,Value
2023-10-29,37
2023-10-22,9
2023-10-15,0
2023-10-08,9
2023-10-01,6
2023-09-24,7
2023-09-17,32
2023-09-10,22
2023-09-03,25
2023-08-27,26
2023-08-20,29
2023-08-13,0
2023-08-06,9
2023-07-30,28
2023-07-23,10
2023-07-16,33
2023-07-09,12
2023-07-02,42
2023-06-25,38
2023-06-18,41
2023-06-11,51
2023-06-04,51
2023-05-28,100
2023-05-21,55
2023-05-14,54
2023-05-07,40
2023-04-30,86
2023-04-23,60
2023-04-16,61
2023-04-09,57
2023-04-02,23
2023-03-26,34
2023-03-19,18
2023-03-12,0
2023-03-05,13
2023-02-26,22
2023-02-19,43
2023-02-12,8
2023-02-05,0
2023-01-29,13
2023-01-22,0
2023-01-15,39
2023-01-08,0
2023-01-01,7
2022-12-25,7
2022-12-18,9
2022-12-11,11
2022-12-04,8
2022-11-27,11
2022-11-20,17
2022-11-13,0
