Semaine,Value
2023-11-05,7
2023-10-29,6
2023-10-22,5
2023-10-15,6
2023-10-08,5
2023-10-01,5
2023-09-24,6
2023-09-17,6
2023-09-10,5
2023-09-03,6
2023-08-27,10
2023-08-20,6
2023-08-13,5
2023-08-06,6
2023-07-30,6
2023-07-23,7
2023-07-16,6
2023-07-09,6
2023-07-02,7
2023-06-25,9
2023-06-18,8
2023-06-11,7
2023-06-04,6
2023-05-28,7
2023-05-21,7
2023-05-14,8
2023-05-07,8
2023-04-30,9
2023-04-23,8
2023-04-16,9
2023-04-09,10
2023-04-02,8
2023-03-26,9
2023-03-19,10
2023-03-12,22
2023-03-05,13
2023-02-26,17
2023-02-19,24
2023-02-12,27
2023-02-05,45
2023-01-29,44
2023-01-22,9
2023-01-15,11
2023-01-08,11
2023-01-01,13
2022-12-25,14
2022-12-18,12
2022-12-11,13
2022-12-04,18
2022-11-27,45
2022-11-20,63
2022-11-13,100
