Semaine,Value
2023-11-05,100
2023-10-29,54
2023-10-22,49
2023-10-15,42
2023-10-08,41
2023-10-01,48
2023-09-24,59
2023-09-17,57
2023-09-10,58
2023-09-03,50
2023-08-27,39
2023-08-20,48
2023-08-13,44
2023-08-06,53
2023-07-30,37
2023-07-23,48
2023-07-16,57
2023-07-09,39
2023-07-02,70
2023-06-25,68
2023-06-18,46
2023-06-11,38
2023-06-04,34
2023-05-28,44
2023-05-21,45
2023-05-14,49
2023-05-07,35
2023-04-30,47
2023-04-23,51
2023-04-16,50
2023-04-09,44
2023-04-02,41
2023-03-26,53
2023-03-19,43
2023-03-12,75
2023-03-05,48
2023-02-26,42
2023-02-19,47
2023-02-12,35
2023-02-05,61
2023-01-29,42
2023-01-22,45
2023-01-15,59
2023-01-08,56
2023-01-01,46
2022-12-25,60
2022-12-18,25
2022-12-11,42
2022-12-04,48
2022-11-27,43
2022-11-20,34
2022-11-13,43
