Semaine,Value
2023-10-29,70
2023-10-22,60
2023-10-15,66
2023-10-08,71
2023-10-01,52
2023-09-24,71
2023-09-17,64
2023-09-10,59
2023-09-03,76
2023-08-27,56
2023-08-20,53
2023-08-13,51
2023-08-06,66
2023-07-30,56
2023-07-23,65
2023-07-16,88
2023-07-09,70
2023-07-02,68
2023-06-25,74
2023-06-18,68
2023-06-11,96
2023-06-04,64
2023-05-28,55
2023-05-21,51
2023-05-14,56
2023-05-07,46
2023-04-30,50
2023-04-23,59
2023-04-16,56
2023-04-09,54
2023-04-02,51
2023-03-26,61
2023-03-19,50
2023-03-12,62
2023-03-05,71
2023-02-26,61
2023-02-19,68
2023-02-12,69
2023-02-05,65
2023-01-29,70
2023-01-22,64
2023-01-15,79
2023-01-08,66
2023-01-01,100
2022-12-25,88
2022-12-18,95
2022-12-11,71
2022-12-04,57
2022-11-27,59
2022-11-20,91
2022-11-13,59
2022-11-06,87
