Semaine,Value
2023-10-29,100
2023-10-22,34
2023-10-15,26
2023-10-08,52
2023-10-01,44
2023-09-24,44
2023-09-17,27
2023-09-10,38
2023-09-03,37
2023-08-27,28
2023-08-20,70
2023-08-13,56
2023-08-06,37
2023-07-30,28
2023-07-23,49
2023-07-16,46
2023-07-09,58
2023-07-02,23
2023-06-25,53
2023-06-18,68
2023-06-11,65
2023-06-04,83
2023-05-28,42
2023-05-21,43
2023-05-14,16
2023-05-07,30
2023-04-30,48
2023-04-23,42
2023-04-16,33
2023-04-09,54
2023-04-02,53
2023-03-26,66
2023-03-19,45
2023-03-12,41
2023-03-05,72
2023-02-26,45
2023-02-19,33
2023-02-12,32
2023-02-05,28
2023-01-29,73
2023-01-22,83
2023-01-15,17
2023-01-08,88
2023-01-01,66
2022-12-25,0
2022-12-18,47
2022-12-11,0
2022-12-04,36
2022-11-27,63
2022-11-20,47
2022-11-13,36
2022-11-06,57
