Semaine,Value
2023-11-05,39
2023-10-29,34
2023-10-22,39
2023-10-15,50
2023-10-08,32
2023-10-01,35
2023-09-24,35
2023-09-17,40
2023-09-10,40
2023-09-03,44
2023-08-27,35
2023-08-20,38
2023-08-13,52
2023-08-06,43
2023-07-30,51
2023-07-23,53
2023-07-16,49
2023-07-09,81
2023-07-02,75
2023-06-25,53
2023-06-18,50
2023-06-11,48
2023-06-04,41
2023-05-28,53
2023-05-21,50
2023-05-14,49
2023-05-07,46
2023-04-30,49
2023-04-23,49
2023-04-16,56
2023-04-09,47
2023-04-02,39
2023-03-26,37
2023-03-19,48
2023-03-12,61
2023-03-05,40
2023-02-26,68
2023-02-19,100
2023-02-12,40
2023-02-05,38
2023-01-29,36
2023-01-22,45
2023-01-15,60
2023-01-08,36
2023-01-01,41
2022-12-25,54
2022-12-18,67
2022-12-11,41
2022-12-04,40
2022-11-27,43
2022-11-20,40
2022-11-13,40
