Semaine,Value
2023-11-05,41
2023-10-29,58
2023-10-22,71
2023-10-15,49
2023-10-08,56
2023-10-01,71
2023-09-24,0
2023-09-17,71
2023-09-10,29
2023-09-03,42
2023-08-27,19
2023-08-20,95
2023-08-13,16
2023-08-06,56
2023-07-30,49
2023-07-23,22
2023-07-16,100
2023-07-09,35
2023-07-02,62
2023-06-25,22
2023-06-18,18
2023-06-11,18
2023-06-04,19
2023-05-28,0
2023-05-21,44
2023-05-14,0
2023-05-07,34
2023-04-30,35
2023-04-23,70
2023-04-16,36
2023-04-09,15
2023-04-02,60
2023-03-26,0
2023-03-19,0
2023-03-12,25
2023-03-05,23
2023-02-26,76
2023-02-19,0
2023-02-12,28
2023-02-05,0
2023-01-29,16
2023-01-22,32
2023-01-15,22
2023-01-08,32
2023-01-01,38
2022-12-25,30
2022-12-18,0
2022-12-11,30
2022-12-04,20
2022-11-27,0
2022-11-20,38
2022-11-13,0
