Semaine,Value
2023-11-05,21
2023-10-29,40
2023-10-22,28
2023-10-15,17
2023-10-08,22
2023-10-01,22
2023-09-24,9
2023-09-17,16
2023-09-10,11
2023-09-03,19
2023-08-27,23
2023-08-20,8
2023-08-13,12
2023-08-06,19
2023-07-30,16
2023-07-23,0
2023-07-16,41
2023-07-09,15
2023-07-02,11
2023-06-25,21
2023-06-18,27
2023-06-11,33
2023-06-04,18
2023-05-28,0
2023-05-21,54
2023-05-14,64
2023-05-07,36
2023-04-30,19
2023-04-23,23
2023-04-16,100
2023-04-09,41
2023-04-02,21
2023-03-26,32
2023-03-19,17
2023-03-12,35
2023-03-05,24
2023-02-26,15
2023-02-19,22
2023-02-12,20
2023-02-05,0
2023-01-29,82
2023-01-22,12
2023-01-15,25
2023-01-08,24
2023-01-01,25
2022-12-25,12
2022-12-18,9
2022-12-11,17
2022-12-04,16
2022-11-27,14
2022-11-20,32
2022-11-13,16
