Semaine,Value
2023-10-29,17
2023-10-22,24
2023-10-15,30
2023-10-08,100
2023-10-01,69
2023-09-24,42
2023-09-17,70
2023-09-10,35
2023-09-03,42
2023-08-27,61
2023-08-20,81
2023-08-13,30
2023-08-06,53
2023-07-30,25
2023-07-23,36
2023-07-16,30
2023-07-09,61
2023-07-02,34
2023-06-25,51
2023-06-18,55
2023-06-11,46
2023-06-04,28
2023-05-28,31
2023-05-21,45
2023-05-14,48
2023-05-07,50
2023-04-30,43
2023-04-23,36
2023-04-16,42
2023-04-09,23
2023-04-02,57
2023-03-26,54
2023-03-19,39
2023-03-12,35
2023-03-05,41
2023-02-26,36
2023-02-19,37
2023-02-12,43
2023-02-05,37
2023-01-29,46
2023-01-22,33
2023-01-15,41
2023-01-08,22
2023-01-01,30
2022-12-25,34
2022-12-18,84
2022-12-11,27
2022-12-04,43
2022-11-27,34
2022-11-20,43
2022-11-13,18
