Semaine,Value
2023-11-05,38
2023-10-29,41
2023-10-22,52
2023-10-15,53
2023-10-08,49
2023-10-01,47
2023-09-24,39
2023-09-17,51
2023-09-10,50
2023-09-03,50
2023-08-27,52
2023-08-20,43
2023-08-13,61
2023-08-06,56
2023-07-30,55
2023-07-23,56
2023-07-16,57
2023-07-09,57
2023-07-02,54
2023-06-25,77
2023-06-18,73
2023-06-11,58
2023-06-04,50
2023-05-28,51
2023-05-21,50
2023-05-14,58
2023-05-07,54
2023-04-30,62
2023-04-23,70
2023-04-16,100
2023-04-09,70
2023-04-02,47
2023-03-26,50
2023-03-19,50
2023-03-12,47
2023-03-05,49
2023-02-26,54
2023-02-19,61
2023-02-12,78
2023-02-05,46
2023-01-29,49
2023-01-22,48
2023-01-15,42
2023-01-08,59
2023-01-01,45
2022-12-25,48
2022-12-18,45
2022-12-11,47
2022-12-04,46
2022-11-27,38
2022-11-20,47
2022-11-13,46
