Semaine,Value
2023-10-29,50
2023-10-22,28
2023-10-15,37
2023-10-08,37
2023-10-01,44
2023-09-24,48
2023-09-17,46
2023-09-10,45
2023-09-03,42
2023-08-27,41
2023-08-20,62
2023-08-13,43
2023-08-06,43
2023-07-30,36
2023-07-23,44
2023-07-16,38
2023-07-09,59
2023-07-02,55
2023-06-25,46
2023-06-18,53
2023-06-11,41
2023-06-04,53
2023-05-28,62
2023-05-21,74
2023-05-14,99
2023-05-07,63
2023-04-30,75
2023-04-23,51
2023-04-16,67
2023-04-09,40
2023-04-02,45
2023-03-26,47
2023-03-19,56
2023-03-12,56
2023-03-05,85
2023-02-26,76
2023-02-19,100
2023-02-12,41
2023-02-05,37
2023-01-29,28
2023-01-22,48
2023-01-15,47
2023-01-08,31
2023-01-01,41
2022-12-25,45
2022-12-18,31
2022-12-11,40
2022-12-04,23
2022-11-27,26
2022-11-20,28
2022-11-13,39
