Semaine,Value
2023-10-29,29
2023-10-22,29
2023-10-15,44
2023-10-08,48
2023-10-01,34
2023-09-24,33
2023-09-17,35
2023-09-10,31
2023-09-03,36
2023-08-27,51
2023-08-20,38
2023-08-13,40
2023-08-06,55
2023-07-30,45
2023-07-23,43
2023-07-16,51
2023-07-09,63
2023-07-02,47
2023-06-25,43
2023-06-18,60
2023-06-11,59
2023-06-04,86
2023-05-28,100
2023-05-21,50
2023-05-14,52
2023-05-07,60
2023-04-30,60
2023-04-23,59
2023-04-16,73
2023-04-09,35
2023-04-02,36
2023-03-26,28
2023-03-19,34
2023-03-12,38
2023-03-05,44
2023-02-26,28
2023-02-19,35
2023-02-12,30
2023-02-05,36
2023-01-29,33
2023-01-22,26
2023-01-15,34
2023-01-08,43
2023-01-01,35
2022-12-25,29
2022-12-18,23
2022-12-11,27
2022-12-04,20
2022-11-27,27
2022-11-20,26
2022-11-13,25
