Semaine,Value
2023-11-05,0
2023-10-29,12
2023-10-22,22
2023-10-15,24
2023-10-08,8
2023-10-01,21
2023-09-24,0
2023-09-17,0
2023-09-10,11
2023-09-03,22
2023-08-27,0
2023-08-20,12
2023-08-13,0
2023-08-06,18
2023-07-30,22
2023-07-23,12
2023-07-16,0
2023-07-09,22
2023-07-02,9
2023-06-25,11
2023-06-18,12
2023-06-11,0
2023-06-04,11
2023-05-28,21
2023-05-21,15
2023-05-14,9
2023-05-07,0
2023-04-30,0
2023-04-23,24
2023-04-16,0
2023-04-09,21
2023-04-02,24
2023-03-26,25
2023-03-19,13
2023-03-12,31
2023-03-05,45
2023-02-26,78
2023-02-19,27
2023-02-12,0
2023-02-05,20
2023-01-29,12
2023-01-22,6
2023-01-15,22
2023-01-08,49
2023-01-01,23
2022-12-25,0
2022-12-18,7
2022-12-11,0
2022-12-04,0
2022-11-27,5
2022-11-20,0
2022-11-13,100
