Semaine,Value
2023-11-05,0
2023-10-29,15
2023-10-22,12
2023-10-15,19
2023-10-08,22
2023-10-01,15
2023-09-24,18
2023-09-17,13
2023-09-10,21
2023-09-03,38
2023-08-27,100
2023-08-20,11
2023-08-13,14
2023-08-06,8
2023-07-30,12
2023-07-23,17
2023-07-16,11
2023-07-09,7
2023-07-02,11
2023-06-25,12
2023-06-18,10
2023-06-11,10
2023-06-04,21
2023-05-28,15
2023-05-21,8
2023-05-14,18
2023-05-07,39
2023-04-30,27
2023-04-23,20
2023-04-16,15
2023-04-09,12
2023-04-02,14
2023-03-26,21
2023-03-19,14
2023-03-12,23
2023-03-05,48
2023-02-26,10
2023-02-19,16
2023-02-12,13
2023-02-05,10
2023-01-29,15
2023-01-22,12
2023-01-15,11
2023-01-08,10
2023-01-01,16
2022-12-25,13
2022-12-18,9
2022-12-11,16
2022-12-04,6
2022-11-27,11
2022-11-20,8
2022-11-13,14
