Semaine,Value
2023-10-29,42
2023-10-22,10
2023-10-15,7
2023-10-08,12
2023-10-01,4
2023-09-24,8
2023-09-17,8
2023-09-10,8
2023-09-03,9
2023-08-27,10
2023-08-20,16
2023-08-13,15
2023-08-06,10
2023-07-30,15
2023-07-23,15
2023-07-16,14
2023-07-09,29
2023-07-02,20
2023-06-25,28
2023-06-18,25
2023-06-11,39
2023-06-04,54
2023-05-28,100
2023-05-21,62
2023-05-14,62
2023-05-07,84
2023-04-30,47
2023-04-23,49
2023-04-16,51
2023-04-09,24
2023-04-02,17
2023-03-26,13
2023-03-19,15
2023-03-12,13
2023-03-05,18
2023-02-26,16
2023-02-19,17
2023-02-12,10
2023-02-05,10
2023-01-29,7
2023-01-22,8
2023-01-15,17
2023-01-08,10
2023-01-01,8
2022-12-25,14
2022-12-18,10
2022-12-11,10
2022-12-04,13
2022-11-27,8
2022-11-20,6
2022-11-13,10
2022-11-06,9
