Semaine,Value
2023-10-29,47
2023-10-22,41
2023-10-15,50
2023-10-08,38
2023-10-01,50
2023-09-24,24
2023-09-17,16
2023-09-10,16
2023-09-03,15
2023-08-27,19
2023-08-20,14
2023-08-13,13
2023-08-06,12
2023-07-30,16
2023-07-23,14
2023-07-16,13
2023-07-09,15
2023-07-02,12
2023-06-25,15
2023-06-18,14
2023-06-11,18
2023-06-04,15
2023-05-28,14
2023-05-21,18
2023-05-14,22
2023-05-07,20
2023-04-30,29
2023-04-23,39
2023-04-16,38
2023-04-09,100
2023-04-02,53
2023-03-26,60
2023-03-19,26
2023-03-12,34
2023-03-05,36
2023-02-26,35
2023-02-19,45
2023-02-12,61
2023-02-05,28
2023-01-29,36
2023-01-22,39
2023-01-15,40
2023-01-08,73
2023-01-01,40
2022-12-25,21
2022-12-18,24
2022-12-11,40
2022-12-04,38
2022-11-27,39
2022-11-20,35
2022-11-13,63
